---,Actor,Location,Rotation,Scale,Meshes
Row_42,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=372321.679169,Y=-36840.429391,Z=1205.504426)","(Pitch=0.000000,Yaw=-12.240886,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_43,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=305963.129711,Y=-40527.290534,Z=1205.504426)","(Pitch=0.000000,Yaw=99.365698,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_44,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=216304.053447,Y=-31935.120600,Z=1205.504426)","(Pitch=0.000000,Yaw=-10.962523,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_45,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=135643.730302,Y=-40477.463528,Z=1205.504426)","(Pitch=0.000000,Yaw=93.839109,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_46,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=50649.591663,Y=-37313.701955,Z=1205.504426)","(Pitch=0.000000,Yaw=180.768807,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_47,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-44667.595301,Y=30276.147896,Z=4702.623282)","(Pitch=0.000000,Yaw=180.768807,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_48,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-35508.639574,Y=106229.410829,Z=4702.623282)","(Pitch=0.000000,Yaw=180.768807,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_49,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-44515.237428,Y=177472.318620,Z=2375.907683)","(Pitch=0.000000,Yaw=278.033650,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_50,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-30827.483377,Y=250742.048118,Z=2375.907683)","(Pitch=0.000000,Yaw=170.632091,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_51,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-37575.815251,Y=323236.908494,Z=2375.907683)","(Pitch=0.000000,Yaw=112.374509,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_52,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-35598.513938,Y=401808.560820,Z=2375.907683)","(Pitch=0.000000,Yaw=132.614325,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_53,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-43239.063239,Y=465892.549724,Z=2742.961357)","(Pitch=0.000000,Yaw=263.563863,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_54,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-35431.035460,Y=552557.308247,Z=4019.443102)","(Pitch=0.000000,Yaw=249.216527,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_55,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-40227.867657,Y=600831.467661,Z=2513.688590)","(Pitch=0.000000,Yaw=316.140624,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_56,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-118306.389491,Y=584011.349279,Z=4019.443102)","(Pitch=0.000000,Yaw=306.268805,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_57,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=1799.624712,Y=935867.963434,Z=3934.806161)","(Pitch=0.000000,Yaw=249.216527,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_58,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=77531.588135,Y=913322.262845,Z=3934.806161)","(Pitch=0.000000,Yaw=128.830214,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_59,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=156857.542159,Y=908508.500488,Z=3934.806161)","(Pitch=0.000000,Yaw=81.011162,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_60,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=244447.790878,Y=907225.624532,Z=3934.806161)","(Pitch=0.000000,Yaw=81.011162,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_61,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=288905.641228,Y=938332.868734,Z=3934.806161)","(Pitch=0.000000,Yaw=81.011162,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_62,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=369381.064247,Y=857132.278278,Z=3934.806161)","(Pitch=0.000000,Yaw=183.194533,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_63,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=455956.742649,Y=857870.384707,Z=3934.806161)","(Pitch=0.000000,Yaw=86.669237,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_64,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=531125.008968,Y=852923.240676,Z=3934.806161)","(Pitch=0.000000,Yaw=106.798825,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_65,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=611823.433399,Y=859697.485420,Z=3934.806161)","(Pitch=0.000000,Yaw=89.149043,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_66,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=695991.768247,Y=858447.325725,Z=1354.582460)","(Pitch=0.000000,Yaw=107.331648,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_67,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=919963.075314,Y=361715.036515,Z=2025.773215)","(Pitch=0.000000,Yaw=-183.037858,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_68,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=920333.113551,Y=284274.072604,Z=3687.066405)","(Pitch=0.000000,Yaw=-259.452888,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_69,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=924185.080127,Y=201575.681769,Z=2025.773215)","(Pitch=0.000000,Yaw=-363.346374,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
